timeStamp,displayName,followersCount,followingCount,listedCount,statusesCount,activityType,tweetID
2014-10-13T03:10:54.000Z,BFlanMusic,783,1989,8,8009,Tweet,521498284729192448
2014-10-13T03:34:19.000Z,reg_iina,506,463,0,6746,Retweet,521504176895848448
2014-10-13T03:58:36.000Z,lydiaabeth,212,372,4,8014,Retweet,521510286315225088
2014-10-13T04:11:44.000Z,SQuickley,106,165,1,1544,Tweet,521513594781851648
2014-10-13T04:34:44.000Z,nadine_wee,460,198,1,24460,Retweet,521519382925553664
2014-10-13T05:15:59.000Z,megdoe,531,1026,8,43027,Tweet,521529761315975168
2014-10-13T05:37:59.000Z,Jami_USA,9452,9147,179,46425,Retweet,521535296525971458
2014-10-13T05:49:32.000Z,Alex66058,242,232,1,1856,Retweet,521538205263212544
2014-10-13T06:00:19.000Z,LBSCTV,764,440,19,36153,Retweet,521540919833944064
2014-10-13T06:47:09.000Z,SansaniIN,43,627,1,4295,Tweet,521552704145858563
2014-10-13T07:50:39.000Z,aizeecom,406,207,18,196263,Tweet,521568686126022656
2014-10-13T08:13:00.000Z,MelszCalm,247,156,1,5400,Retweet,521574310658732032
2014-10-13T10:41:11.000Z,Sophinda_,307,94,0,40068,Retweet,521611599292166144
2014-10-13T11:06:55.000Z,JacinthoCardoso,796,1998,5,8055,Retweet,521618075725340672
2014-10-13T11:33:38.000Z,DtaySUAVE,1020,805,7,78193,Retweet,521624798355783680
2014-10-13T13:00:56.000Z,Haiara10,160,131,0,3158,Retweet,521646771882438656
2014-10-13T13:37:13.000Z,RamaswamyDr,10,92,0,13,Retweet,521655902458245121
2014-10-13T14:58:11.000Z,horadeopinion,92,103,3,9681,Tweet,521676275870486528
2014-10-13T15:25:56.000Z,Jorge_Morales10,151,224,0,1615,Retweet,521683260225884160
2014-10-13T15:47:17.000Z,_haaaaaaley,347,390,1,6836,Retweet,521688634383421440
2014-10-13T16:07:47.000Z,elchinotuelto,2189,1436,9,65214,Reply,521693124620718081
2014-10-13T16:08:30.000Z,SzaboServices,133,184,4,14154,Tweet,521693972067266560
2014-10-13T16:12:35.000Z,ShanayyReece,393,212,0,11222,Tweet,521695000091168768
2014-10-13T16:21:33.000Z,ChemInfoService,768,323,29,1064,Tweet,521697257909788672
2014-10-13T16:26:54.000Z,ncccortese,397,1727,0,1227,Retweet,521698601727426560
2014-10-13T16:38:44.000Z,devisridhar,2683,299,78,591,Tweet,521701580975140864
2014-10-13T16:41:21.000Z,NewsReddit,585,11,29,113242,Tweet,521702239464067072
2014-10-13T17:06:43.000Z,yung_hana,331,174,1,3353,Tweet,521708622363889665
2014-10-13T17:07:04.000Z,WHO,1661055,927,17151,12946,Tweet,521708713783336963
2014-10-13T17:12:08.000Z,MastaRuddy,91,277,0,314,Retweet,521709985076899840
2014-10-13T17:16:40.000Z,alwayseuphoria,163,233,1,18063,Retweet,521711126774427648
2014-10-13T17:18:32.000Z,BitwMikey,118,125,0,81,Retweet,521711599057260544
2014-10-13T17:28:39.000Z,AlertsandNews,2,34,0,137,Retweet,521714143728914432
2014-10-13T17:30:26.000Z,BCSurgeons,823,556,25,7121,Retweet,521714590447833088
2014-10-13T17:37:19.000Z,credits_end,17,105,0,1020,Tweet,521716323097649152
2014-10-13T18:23:17.000Z,ErikaWYMT,1314,620,26,6745,Retweet,521727892237991937
2014-10-13T18:38:56.000Z,Maureen_Nwobodo,207,351,1,2289,Retweet,521731829033086976
2014-10-13T18:47:59.000Z,GotBadTouched,3210,2190,152,21190,Retweet,521734107383222272
2014-10-13T18:54:39.000Z,RossellaButtigl,581,655,0,7309,Retweet,521735784664432640
2014-10-13T19:02:09.000Z,Tbaglady,710,1043,9,5929,Tweet,521737671702355968
2014-10-13T19:27:03.000Z,KristelNaomy,176,158,1,20476,Tweet,521743940895391744
2014-10-13T19:27:41.000Z,Mandiprieto,426,1710,4,11305,Reply,521724008858140672
2014-10-13T19:30:43.000Z,SecuteJerryy,893,1951,3,2990,Retweet,521744864493334528
2014-10-13T20:05:21.000Z,navarro1957,176,491,3,3910,Retweet,521753580249034752
2014-10-13T21:15:07.000Z,Liberationtech,31444,31662,2188,112982,Tweet,521771134682140672
2014-10-13T21:29:26.000Z,Carlos_MzTz,40,41,0,993,Retweet,521774737991946241
2014-10-13T22:35:21.000Z,Holly_Venn,196,157,0,4359,Retweet,521791328993415169
2014-10-13T22:38:37.000Z,annieprxce,1262,99,3,945,Retweet,521792148149395456
2014-10-13T22:53:06.000Z,esmelovesyouu,277,310,0,14112,Retweet,521795793418977280
2014-10-13T23:00:23.000Z,godsgiftformen,892,1989,2,14837,Retweet,521797628023959552
2014-10-13T23:31:54.000Z,josejulianarias,147,39,1,1630,Reply,521797636592898049
2014-10-14T00:10:16.000Z,fivenoop,705,691,3,24862,Retweet,521815212639682560
2014-10-14T00:43:29.000Z,abigailrose1018,66,138,0,61,Tweet,521823573975896064
2014-10-14T02:03:11.000Z,cyndelanderson,1852,1705,1,3734,Reply,521843517740830720
2014-10-14T02:13:05.000Z,Go_Lick_a_pussy,351,289,1,8249,Reply,521768486557982722
2014-10-14T02:19:15.000Z,BritneysDaddy,541,267,6,35351,Reply,521847611138256897
2014-10-14T02:25:10.000Z,caju_sz,25208,181,37,34742,Tweet,521849160472219648
2014-10-14T02:26:48.000Z,darrenLTA,255,144,0,14864,Retweet,521849575309447168
2014-10-14T02:31:13.000Z,bryce_beaubouef,97,171,0,198,Retweet,521850683419815936
2014-10-14T02:42:42.000Z,YaassAlex,286,385,3,4485,Reply,521853411814547456
2014-10-14T03:01:59.000Z,perry1949,1233,661,56,105727,Retweet,521858428223107072
2014-10-14T03:15:50.000Z,jimcc66,5024,5511,80,31158,Retweet,521861913282486272
2014-10-14T04:19:36.000Z,vishjor,871,532,1,27638,Tweet,521877959825956864
2014-10-14T04:46:44.000Z,_xoAmeliaa,642,429,0,32025,Retweet,521884789415350274
2014-10-14T04:57:05.000Z,TrustMir,9,10,0,9119,Tweet,521887395336454144
2014-10-14T06:31:53.000Z,liamwilsono_,674,701,3,6261,Retweet,521911252541792257
2014-10-14T07:46:38.000Z,bigbentweets,1247,1123,28,107154,Tweet,521930060211564544
2014-10-14T08:45:26.000Z,genivieve60,13,11,0,2096,Tweet,521944859398004736
2014-10-14T09:03:00.000Z,muuficom,520,1939,10,17455,Retweet,521949280622612481
2014-10-14T12:13:36.000Z,50mm__,94,485,1,1351,Tweet,521997247954051072
2014-10-14T12:23:49.000Z,matt_ews,2778,2383,6,43490,Tweet,521999818604826624
2014-10-14T12:24:48.000Z,adisarjk,132,125,1,7481,Reply,521999121771925504
2014-10-14T12:29:26.000Z,althawadi_group,1251,112,2,213382,Tweet,522001232093646848
2014-10-14T13:04:27.000Z,meteoritokiller,153,193,4,33396,Retweet,522010043487887360
2014-10-14T13:19:03.000Z,AlvarezABC11,1872,644,51,5476,Retweet,522013718117646336
2014-10-14T13:53:31.000Z,blackh0le,377,180,40,27206,Tweet,522022391107817474
2014-10-14T14:30:24.000Z,vcathleen29,10,78,0,6,Retweet,522031673953640448
2014-10-14T14:46:12.000Z,CNHarder,671,328,35,14606,Retweet,522035647641829376
2014-10-14T15:08:36.000Z,leejahnne3,292,305,0,927,Tweet,522041286853812224
2014-10-14T16:09:06.000Z,Btrixxkiddo,2615,1681,28,166015,Tweet,522056509266485249
2014-10-14T16:20:34.000Z,PasadenaPvtEye,89,785,0,1367,Tweet,522059399125164033
2014-10-14T16:42:45.000Z,Meefflow03,1981,1222,15,156173,Tweet,522064982175784960
2014-10-14T17:14:19.000Z,WhiteWeedou,58,3,1,38,Retweet,522072926183768065
2014-10-14T17:27:32.000Z,RorieLew,335,509,2,8077,Retweet,522076252283629568
2014-10-14T17:48:08.000Z,RomanDistel,22,146,1,2486,Tweet,522081436418179072
2014-10-14T18:01:07.000Z,RammerJanner,1298,2001,1,6238,Reply,522084556347039745
2014-10-14T18:03:08.000Z,DaleRT_Vzla,590,943,8,146035,Tweet,522085209630457856
2014-10-14T18:50:54.000Z,Catherineoemily,14,2,0,58492,Tweet,522097230904168449
2014-10-14T19:01:52.000Z,jimbo_slice0,86,158,2,4144,Retweet,522099991624839168
2014-10-14T20:12:53.000Z,JackLunn4,320,158,1,5617,Retweet,522117861419278336
2014-10-14T20:35:44.000Z,RedPepperUG,55497,330,125,30929,Retweet,522123611839414272
2014-10-14T20:44:51.000Z,paige_thorson,437,402,0,10870,Retweet,522125907784630273
2014-10-14T20:47:37.000Z,wpromsirirat,5,14,0,11296,Tweet,522126604479131648
2014-10-14T20:51:24.000Z,muhammadmsoja10,914,2001,0,9454,Retweet,522127553235259393
2014-10-14T20:51:52.000Z,nasikaso,347,170,2,59716,Tweet,522127672760365056
2014-10-14T21:05:41.000Z,vantonioni,279,550,5,6455,Tweet,522131148588457985
2014-10-14T22:36:19.000Z,iHannibalHector,38,78,0,1654,Retweet,522153957179666432
2014-10-14T23:40:37.000Z,AmericaTonight,13932,434,350,10183,Tweet,522170138398048257
2014-10-14T23:56:35.000Z,penguinsdiehard,1515,1062,10,13869,Tweet,522174158625857537
2014-10-14T23:56:45.000Z,EbolaNoRj,79,55,1,3050,Reply,522173155142807552
2014-10-15T00:15:40.000Z,francesleary,3018,3273,53,2746,Retweet,522178959434600449
2014-10-15T01:10:28.000Z,bieelromano,420,461,3,106874,Tweet,522192752826531840
2014-10-15T02:22:54.000Z,HellaDazed,30,127,0,71,Retweet,522210977933053952
2014-10-15T03:28:05.000Z,Chesedofflorida,213,511,2,799,Tweet,522227383114686464
2014-10-15T05:30:43.000Z,_lysssaaaa05,649,824,1,10119,Retweet,522258246057201666
2014-10-15T06:30:11.000Z,qisacehu,141,895,1,23801,Tweet,522273210499211264
2014-10-15T07:59:33.000Z,HIGH_Fy7,317,365,7,44069,Tweet,522295700361465856
2014-10-15T09:10:26.000Z,motikat,1469,1507,61,25099,Reply,522313180069249025
2014-10-15T10:09:34.000Z,mediplanetFR,187,457,6,5798,Tweet,522328421796306944
2014-10-15T10:45:57.000Z,JosJottings,693,1991,11,7898,Tweet,522337574619463681
2014-10-15T11:13:42.000Z,2mcook,23,151,1,85,Reply,522340960282636288
2014-10-15T11:27:27.000Z,texasmcmanus,6493,5933,224,48343,Tweet,522348021787676672
2014-10-15T11:35:50.000Z,DavidM2SYS,91,284,2,1082,Retweet,522350131107348480
2014-10-15T12:03:33.000Z,IndiraColonia,287,516,4,10778,Tweet,522357105387634689
2014-10-15T12:06:36.000Z,chloe_hillegass,258,148,0,7484,Retweet,522357873775755264
2014-10-15T12:31:58.000Z,secret666vixen,182,1191,1,11280,Tweet,522364255392129025
2014-10-15T13:10:45.000Z,eternalslimchas,1149,1936,5,34163,Tweet,522374016393179136
2014-10-15T13:54:46.000Z,Roscadillac,62141,50541,27,34542,Retweet,522385092304699392
2014-10-15T14:26:12.000Z,johnvikal,2519,2461,46,14624,Tweet,522393003575742464
2014-10-15T14:48:07.000Z,Marlin_Nunez,106,449,0,1086,Retweet,522398519517515776
2014-10-15T15:43:15.000Z,AdrxShmurda,2625,357,15,126581,Tweet,522412396351328256
2014-10-15T15:59:52.000Z,pilo229,161,109,0,11994,Tweet,522416577254543360
2014-10-15T16:08:06.000Z,newjerseynews1,101,1,2,28765,Tweet,522418647969849344
2014-10-15T16:19:30.000Z,DavidMyles,27,59,0,3413,Tweet,522421515636445184
2014-10-15T16:22:16.000Z,GiGijglegal,37,88,0,990,Reply,522421454231830528
2014-10-15T16:22:36.000Z,karen9_0605,295,300,1,9071,Tweet,522422295751835648
2014-10-15T16:58:26.000Z,ForwardFalcon,972,965,35,32229,Retweet,522431316445650944
2014-10-15T16:58:46.000Z,itastepaint,2062,1712,193,40251,Retweet,522431397827727360
2014-10-15T17:13:28.000Z,petaluma,844,779,25,8276,Tweet,522435098457554944
2014-10-15T17:23:30.000Z,JanetKimK5,2348,762,73,4269,Reply,522436788909264896
2014-10-15T17:26:23.000Z,_MatthewJDoyle,458,482,6,9462,Reply,522437646996357120
2014-10-15T17:27:35.000Z,shelbyfire1,62,214,0,168,Retweet,522438650630766592
2014-10-15T17:57:36.000Z,TGBED8v8,43,191,0,3915,Tweet,522446203313602561
2014-10-15T18:04:58.000Z,cardonarichard,2668,2779,7,49200,Retweet,522448058420699136
2014-10-15T18:11:28.000Z,Quackers_Kay,121,237,0,2025,Retweet,522449692538318848
2014-10-15T18:12:01.000Z,TheSameZiza,331,1200,3,13788,Retweet,522449833052102656
2014-10-15T18:19:39.000Z,ACTNC101,442,354,8,15786,Tweet,522451751950385152
2014-10-15T18:25:59.000Z,drhdez,414,970,2,4896,Tweet,522453346217914369
2014-10-15T19:18:05.000Z,JoAnarcho,710,386,29,20651,Tweet,522466458434277376
2014-10-15T19:24:32.000Z,LOHADdotcom,623,562,47,4918,Tweet,522468082053156864
2014-10-15T20:01:01.000Z,MikeBittles,67,193,1,1723,Tweet,522477262105755648
2014-10-15T20:36:46.000Z,_ToYouFromUs,329,300,1,38178,Tweet,522486261001781249
2014-10-15T20:45:29.000Z,Eriick_Freezh,874,148,1,92669,Tweet,522488452948840448
2014-10-15T20:56:27.000Z,Patrice1434,788,912,1,26925,Retweet,522491211966197761
2014-10-15T21:24:02.000Z,anaelb14,5377,5374,29,40805,Retweet,522498156886384640
2014-10-15T21:44:08.000Z,KristyKersh,115,124,0,312,Tweet,522503211878731776
2014-10-15T22:10:55.000Z,bWave77,479,336,4,116543,Retweet,522509955446738944
2014-10-15T22:25:07.000Z,vv8ed,77,141,0,1645,Retweet,522513525634531328
2014-10-15T22:41:14.000Z,gabstrevino,737,2001,2,14932,Retweet,522517582801539072
2014-10-15T22:51:28.000Z,rodgers_ericka,65,217,0,766,Retweet,522520159345737728
2014-10-15T22:53:06.000Z,DoyleGlobal,537,1130,23,135911,Tweet,522520569984458753
2014-10-15T23:14:05.000Z,HallieC2014,247,1026,3,871,Tweet,522525850596835328
2014-10-15T23:40:20.000Z,ABC_NewsRadio,24444,284,690,16685,Tweet,522532454976868352
2014-10-15T23:57:09.000Z,VaseemMo,147,90,1,29328,Retweet,522536690385436673
2014-10-16T00:01:36.000Z,pistachopatriot,85,261,1,5224,Retweet,522537807739645953
2014-10-16T00:02:00.000Z,Ryerson_,1877,296,4,185,Tweet,522537909661216768
2014-10-16T00:19:32.000Z,boniemylurv,41,38,0,18230,Tweet,522542320370343936
2014-10-16T00:37:24.000Z,MayraPaulsen,1,138,0,4888,Tweet,522546816676421632
2014-10-16T00:59:19.000Z,Samm_Fernandes,675,318,3,9009,Retweet,522552334304694272
2014-10-16T01:52:38.000Z,FXtradingMentor,2276,564,126,113355,Tweet,522565752688492544
2014-10-16T02:21:11.000Z,CholoMatrero,1088,567,6,47595,Tweet,522572937568976896
2014-10-16T02:23:01.000Z,candylotus,7,7,0,30,Reply,522432513206398976
2014-10-16T03:15:04.000Z,windwood1790,70,434,2,269,Retweet,522586493970558976
2014-10-16T03:18:54.000Z,WavyGavin,136,104,0,4705,Retweet,522587459893592065
2014-10-16T03:24:42.000Z,pablo_tru,270,266,2,5842,Retweet,522588922057351168
2014-10-16T03:26:39.000Z,RonnieNavi,802,1253,11,2178,Reply,522416934344597504
2014-10-16T03:43:46.000Z,Josexotwod,454,271,1,45999,Reply,522588487011561473
2014-10-16T03:56:36.000Z,iam_petr,419,384,4,12727,Tweet,522596946150584321
2014-10-16T04:11:21.000Z,mmorales15,436,301,0,12290,Retweet,522600658130993153
2014-10-16T04:32:41.000Z,KayUncensored,7416,6423,11,17108,Reply,522603493002334208
2014-10-16T04:57:05.000Z,Healthfunder,34,53,3,6744,Tweet,522612168559054848
2014-10-16T04:57:25.000Z,dmauriee,2160,1813,15,108215,Retweet,522612254098092032
2014-10-16T05:39:19.000Z,GreciaTrejo2,3,9,0,11,Retweet,522622796929961984
2014-10-16T05:42:08.000Z,fericisyhut,254,196,1,15665,Retweet,522623507453071360
2014-10-16T11:42:20.000Z,lulu5944bis,693,987,17,123505,Retweet,522714152222359552
2014-10-16T12:07:47.000Z,DidYouHear2,74,99,3,467,Tweet,522720559852183552
2014-10-16T12:07:53.000Z,YDReditpage,661,1398,32,2223,Tweet,522720581662175233
2014-10-16T12:48:05.000Z,omujujol,339,367,16,48927,Tweet,522730700441927680
2014-10-16T12:51:17.000Z,shu_zone,56,71,0,4068,Retweet,522731504883888129
2014-10-16T13:00:04.000Z,EmilioBCuba,7,38,1,12302,Tweet,522733717811240961
2014-10-16T13:11:57.000Z,tuseibellaaa,1489,569,6,126088,Tweet,522736708349988864
2014-10-16T13:14:04.000Z,Babtwittter,5106,3602,51,52814,Retweet,522737238514626562
2014-10-16T13:26:46.000Z,GMlovelie67xxx,525,49,17,88697,Retweet,522740435811573760
2014-10-16T14:02:03.000Z,p_ambuka,91,279,0,1364,Tweet,522749314758873088
2014-10-16T14:10:38.000Z,BBCWorld,7636370,61,81398,181211,Retweet,522751474393444352
2014-10-16T14:28:15.000Z,jimdwrench,5382,5364,65,51012,Retweet,522755909039427584
2014-10-16T14:35:26.000Z,ecolombari,1017,537,33,42202,Retweet,522757714238517248
2014-10-16T15:16:47.000Z,24altermatt,562,737,0,11101,Tweet,522768122001235968
2014-10-16T15:33:23.000Z,missladyniobe,429,528,22,13486,Tweet,522772300350124032
2014-10-16T15:40:32.000Z,mefbama,6974,6893,128,89341,Retweet,522774098884055040
2014-10-16T16:09:16.000Z,justinlan123,235,303,1,578,Tweet,522781330304946176
2014-10-16T16:10:48.000Z,allieleora,270,245,15,1812,Tweet,522781716575186944
2014-10-16T16:29:22.000Z,AWMcKibbin,414,672,17,2583,Tweet,522786387368488960
2014-10-16T16:30:51.000Z,Kris_Pastore,371,122,1,7911,Tweet,522786762339655681
2014-10-16T16:38:11.000Z,Irr86World,205,260,1,9840,Reply,522780981770850304
2014-10-16T16:42:12.000Z,AnastasiavanE,833,2001,13,48015,Tweet,522789616571936768
2014-10-16T16:48:35.000Z,Frostviper,6409,6509,109,16207,Tweet,522791225498562560
2014-10-16T17:03:02.000Z,claraelbaz1,121,129,0,4259,Retweet,522794861091889152
2014-10-16T17:17:43.000Z,Nikluk,3319,3525,98,69190,Retweet,522798554616971264
2014-10-16T17:22:19.000Z,graham_TeleNoza,981,77,7,148036,Retweet,522799713092128769
2014-10-16T17:27:08.000Z,marksawchuk,51,102,0,688,Tweet,522800926919495681
2014-10-16T17:35:08.000Z,Kouya1999,112,195,0,583,Tweet,522802937655865344
2014-10-16T18:02:10.000Z,SpiffyFredo,1347,798,1,48901,Tweet,522809743359107072
2014-10-16T18:07:16.000Z,kohlpersonaxo,310,206,1,10336,Tweet,522811026375725057
2014-10-16T18:08:12.000Z,PauletteCowgirl,672,988,0,29285,Retweet,522811258316140544
2014-10-16T18:38:26.000Z,JNathaniel7,1599,2001,27,50265,Tweet,522818870139432960
2014-10-16T19:07:20.000Z,EastenLaw,573,664,35,5528,Tweet,522826143079354368
2014-10-16T19:12:05.000Z,Barbforliberty,416,835,8,8434,Tweet,522827338015191040
2014-10-16T19:45:05.000Z,BergenCtyNews,13391,661,191,98230,Tweet,522835640656740352
2014-10-16T19:49:40.000Z,Nealvy,795,371,3,44181,Retweet,522836797001191426
2014-10-16T20:18:22.000Z,ChazzMontgomery,74,135,0,703,Tweet,522844016657047552
2014-10-16T20:42:11.000Z,bakerlarry84,694,49,40,58647,Retweet,522850011168509952
2014-10-16T21:00:50.000Z,BachiriKeicha,309,237,0,40155,Retweet,522854704188252160
2014-10-16T21:19:59.000Z,FaiDotAm,291,30,2,29624,Retweet,522859522579128321
2014-10-16T21:58:43.000Z,corymcleod77,653,435,1,6982,Retweet,522869270565244928
2014-10-16T22:03:52.000Z,undergroundbby,1230,328,14,26095,Tweet,522870568710709249
2014-10-16T22:08:49.000Z,_best_95,78,24,8,78158,Tweet,522871811910807553
2014-10-16T23:00:42.000Z,wizguy123,401,170,15,75204,Retweet,522884872114020352
2014-10-16T23:20:14.000Z,narryporpurina,1793,1174,10,47219,Reply,522888494612373504
2014-10-18T00:12:12.000Z,adamcarllevine,461,155,9,167,Retweet,523265251866083328
2014-10-18T00:30:25.000Z,dailyEEUU,9121,8419,77,211150,Tweet,523269835849875456
2014-10-18T00:36:04.000Z,THECOUNTnews,97494,92419,512,48975,Tweet,523271259807698944
2014-10-18T00:55:43.000Z,MyDadAtTheStore,24852,726,29,744,Retweet,523276204452106241
2014-10-18T00:56:10.000Z,RHaynes26,301,468,2,1540,Tweet,523276317283086336
2014-10-18T00:59:57.000Z,Juankle,401,156,3,21375,Tweet,523277269004218368
2014-10-18T01:29:19.000Z,FEYImous,536,456,0,21890,Reply,523284422586810368
2014-10-18T01:40:14.000Z,joelbenavidez,98,287,6,1570,Retweet,523287407882272770
2014-10-18T01:53:50.000Z,kerryg1957,20,125,0,198,Reply,523281660461449216
2014-10-18T01:58:07.000Z,MdlMurray,1624,2001,28,183037,Tweet,523291908353691650
2014-10-18T02:01:10.000Z,BN_4Malaysia,5852,5727,8,4939,Tweet,523292673407713280
2014-10-18T02:13:24.000Z,Paige_Smiles,122,289,1,969,Tweet,523295754136604672
2014-10-18T02:49:57.000Z,theory,1943,816,164,25763,Retweet,523304949292494850
2014-10-18T02:58:23.000Z,ConcertsMyLife,3113,2454,6,443,Tweet,523307074965757952
2014-10-18T03:12:27.000Z,jerkstoresean,1074,534,33,46121,Tweet,523310612877955073
2014-10-18T03:17:49.000Z,mario_villafana,290,336,1,8127,Retweet,523311963020197890
2014-10-18T04:15:52.000Z,seker714,227,421,0,1643,Retweet,523326573877800962
2014-10-18T04:46:33.000Z,jmaybe,316,906,12,1484,Tweet,523334294308016130
2014-10-18T07:58:31.000Z,limes_raetia,300,675,8,10182,Retweet,523382606004756481
2014-10-18T10:33:17.000Z,VivianaHHHH,468,353,6,1145,Tweet,523421551354728448
2014-10-18T11:21:56.000Z,oolivvm,170,438,0,877,Tweet,523433796629065728
2014-10-18T11:51:51.000Z,winglessangel6,182,475,5,3361,Tweet,523441325421498371
2014-10-18T12:28:58.000Z,HENelson1,28,161,1,1672,Retweet,523450665721274368
2014-10-18T12:38:29.000Z,ConnieInAmerica,157,269,0,6491,Retweet,523453060673048577
2014-10-18T13:38:47.000Z,AlexaTowner,336,504,0,3844,Retweet,523468234809692160
2014-10-18T13:59:07.000Z,Madel_Schmadel,1383,1123,35,26740,Tweet,523473352712019969
2014-10-18T14:26:58.000Z,AnayerB_,904,505,2,80543,Tweet,523480361389817856
2014-10-18T15:19:52.000Z,Yo_Bookie,1525,894,61,82894,Retweet,523493671602495489
2014-10-18T16:29:00.000Z,felixgonzalez06,228,1566,0,309,Retweet,523511072922558464
2014-10-18T17:11:44.000Z,TheWriterBabe,301,365,7,2343,Tweet,523521824609431552
2014-10-18T17:57:51.000Z,Nectophile,12961,12894,6,21502,Retweet,523533430215426048
2014-10-18T18:35:49.000Z,SEOWEB2020,3097,3377,4,10249,Tweet,523542985255157760
2014-10-18T18:41:56.000Z,CGTMetalMadrid,395,1591,8,2405,Retweet,523544526246653952
2014-10-18T21:33:43.000Z,aairis58,313,519,2,23817,Retweet,523587756115918848
2014-10-18T21:47:37.000Z,ayman_muffin,491,1357,1,27204,Retweet,523591254987509760
2014-10-18T22:11:54.000Z,NickyD_6,343,323,0,1958,Retweet,523597363160813568
2014-10-18T23:00:57.000Z,dvpensenti,1956,1751,14,16715,Tweet,523609707412332544
2014-10-19T01:14:36.000Z,larrymasonbiz,11694,12344,153,35288,Retweet,523643344908718081
2014-10-19T01:33:47.000Z,NightShiftNews,1062,991,25,14485,Retweet,523648169205592064
2014-10-19T01:41:02.000Z,karinaudewi,486,198,6,12007,Retweet,523649993303814144
2014-10-19T01:56:04.000Z,MatosZulma,172,558,3,26894,Tweet,523653779896672256
2014-10-19T02:14:00.000Z,youngteenmuke,1164,905,12,3839,Retweet,523658291722088448
2014-10-19T02:15:13.000Z,heisconfidentt,1371,422,5,42118,Retweet,523658597474246656
2014-10-19T02:24:40.000Z,TheBigCLittleB,1,1,0,335,Tweet,523660976059457537
2014-10-19T03:17:11.000Z,Hnurse07,397,387,3,8165,Retweet,523674191929692160
2014-10-19T03:58:09.000Z,_TamiaRenee,444,504,0,6426,Retweet,523684501080137728
2014-10-19T04:21:16.000Z,wealthyzjm,12866,172,264,112544,Tweet,523690319842660352
2014-10-19T05:17:44.000Z,ChrissieSiggela,1685,1996,25,10950,Tweet,523704527648616448
2014-10-19T05:54:31.000Z,veebex,49666,41589,187,30909,Reply,523709087163236352
2014-10-19T07:14:03.000Z,UNJobList_DS,3746,5,56,42926,Tweet,523733802188013568
2014-10-19T09:02:55.000Z,RomieuxDavid,25438,934,40,59431,Retweet,523761197725024257
2014-10-19T10:29:47.000Z,_dpaj,2499,1850,36,161719,Tweet,523783058839707648
2014-10-19T11:47:02.000Z,Vak1626,35,179,3,1142,Retweet,523802499850199040
2014-10-19T13:04:07.000Z,kogorou_mouri,96,104,1,5260,Tweet,523821897687916545
2014-10-19T13:24:02.000Z,jrwensel,1676,1769,16,6188,Retweet,523826911961956353
2014-10-19T14:04:11.000Z,gideonkoko,137,306,2,16184,Tweet,523837014374760448
2014-10-19T14:14:14.000Z,MIx_HappyBoy_WF,1,10,0,43,Tweet,523839542701596672
2014-10-19T14:38:43.000Z,Purrfucktion,488,7,14,8488,Retweet,523845706239705088
2014-10-19T14:49:40.000Z,mrkoolodo,2990,3372,28,138101,Tweet,523848459367878657
2014-10-19T14:50:41.000Z,brendnyespinosa,534,1885,1,9786,Retweet,523848718597230592
2014-10-19T15:03:26.000Z,TripleMbonda,1290,397,8,96582,Retweet,523851926786818048
2014-10-19T15:13:49.000Z,yu_tfcwit96,45,1955,0,620,Tweet,523854537342582784
2014-10-19T15:22:25.000Z,7PinkPanther7,2928,2781,70,398533,Retweet,523856701175627777
2014-10-19T16:19:33.000Z,_fuckmejusten,2009,1676,3,25919,Retweet,523871081753759744
2014-10-19T16:47:32.000Z,MHLApp,342,1304,4,637,Retweet,523878121494548480
2014-10-19T17:24:01.000Z,digitalsista,9733,3941,1015,28863,Tweet,523887305351004160
2014-10-19T17:53:29.000Z,28luisalberto1,234,555,1,2869,Tweet,523894722113204225
2014-10-19T19:09:41.000Z,EddieBreaux,1143,328,8,26452,Tweet,523913896797560832
2014-10-19T19:23:55.000Z,Biebermccannxs,1318,1010,24,61063,Retweet,523917476632219648
2014-10-19T19:32:12.000Z,richardneel,123,238,0,2171,Tweet,523919562459205632
2014-10-19T19:40:01.000Z,wonderfall__,310,511,0,10571,Retweet,523921531702099968
2014-10-19T19:49:11.000Z,LorenAmyy,965,460,0,943,Retweet,523923838963576832
2014-10-19T20:01:16.000Z,rudnicker,85,82,2,3796,Retweet,523926877749403648
2014-10-19T21:47:27.000Z,archangelnjh,10156,71,72,30268,Reply,523946307183185920
2014-10-19T22:13:49.000Z,SheAdoreChris,42020,32538,15,426,Retweet,523960235892158465
2014-10-19T22:38:19.000Z,_TreNoSongz_,12705,5309,34,19381,Retweet,523966402793721856
2014-10-19T22:39:14.000Z,juliakardash19,410,395,6,15096,Retweet,523966629278142464
2014-10-19T22:40:39.000Z,hankpannell,10499,9894,219,129506,Tweet,523966987043483648
2014-10-19T22:49:37.000Z,tranlate88,326,11,14,60442,Tweet,523969243583221760
2014-10-19T22:59:15.000Z,100percFEDUpmom,3399,2461,52,15334,Tweet,523971669980086272
2014-10-19T23:25:01.000Z,Martin_1Angel,176,149,0,3568,Reply,523970803709530113
2014-10-19T23:41:24.000Z,_Chloe_O,184,110,8,5279,Reply,523981388890906625
2014-10-20T00:32:12.000Z,Texas_Guide,1087,1331,4,33342,Tweet,523995059532746752
2014-10-20T00:54:59.000Z,LasAngelesTimez,857,116,20,549614,Tweet,524000794819837952
